Time,CPU_Usage,Memory_Usage,Network_Usage,Temperature
2024-07-09 00:37:00,79.41844934804222,9.438033402197153,164.65401580397537,49.24861032180338
2024-07-09 00:38:00,76.80961012559993,9.520761543720067,165.71885784737503,50.188436224843436
2024-07-09 00:39:00,87.67849507133016,9.600721300446715,166.66536646771897,51.70229250602237
2024-07-09 00:40:00,84.3674228964116,9.677866471166096,167.4925819637307,50.73758289617701
2024-07-09 00:41:00,81.41227223292313,9.752152777198958,168.1996898294261,51.46411634140097
2024-07-09 00:42:00,78.77844111313439,9.823537892580607,168.78602174278285,50.39435602559958
2024-07-09 00:43:00,76.43460990355655,9.891981472905535,169.25105637630998,51.100263916704044
2024-07-09 00:44:00,74.35242917384141,9.95744518281412,169.59442002853,50.00003146164531
2024-07-09 00:45:00,72.50623727197251,10.019892722102561,169.8158870756048,48.902735685611546
2024-07-09 00:46:00,70.87280477875117,10.07928985043816,169.91538024255448,50.399925340217685
2024-07-09 00:47:00,69.43110328360498,10.135604410662989,200.0,52.49524747947904
2024-07-09 00:48:00,68.16209616716696,10.188806350670014,200.0,52.06385825640894
2024-07-09 00:49:00,52.333371649475396,10.238867743836664,200.0,51.498020446894884
2024-07-09 00:50:00,52.76001638887884,10.285762808001836,200.0,50.85989289953452
2024-07-09 00:51:00,53.17913229194558,10.32946792297335,200.0,50.64441006895071
2024-07-09 00:52:00,53.59060993057308,10.369961646553861,200.0,52.05176175553969
2024-07-09 00:53:00,53.99434218534958,16.0,200.0,51.89706020460672
2024-07-09 00:54:00,54.39022427783689,16.0,200.0,51.32147621568272
2024-07-09 00:55:00,54.77815380214034,15.711869831271894,200.0,51.81743838648749
2024-07-09 00:56:00,55.15803075575636,15.240707396929709,200.0,53.10615535958201
2024-07-09 00:57:00,55.52975756968846,14.813711375634085,163.08529425284735,48.39905659065678
2024-07-09 00:58:00,55.893239137822256,14.426358001146133,161.76865478195825,47.88790245157007
2024-07-09 00:59:00,56.24838284555051,14.074555475501027,160.3423323436,48.317215364333734
2024-07-09 01:00:00,56.59509859763985,13.754603079572583,158.8082545697884,47.68862620010548
2024-07-09 01:01:00,56.933298845330285,13.463154173606817,157.16848015781665,47.5017895675186
2024-07-09 01:02:00,57.26289861265951,13.197182717396558,155.42519635843882,47.2603435025265
2024-07-09 01:03:00,57.58381552200388,10.599524551514236,153.580716307435,47.60338011636183
2024-07-09 01:04:00,57.895969818828334,10.60061716521871,151.63747620380968,47.110783522392616
2024-07-09 01:05:00,58.199284395637676,10.598422376687267,149.59803233806002,47.55069583060438
2024-07-09 01:06:00,58.493684815122066,10.59295006896843,147.46505797413653,46.80861194530179
2024-07-09 01:07:00,58.77909933248942,10.58421236070925,145.24134008889348,47.22426536830912
2024-07-09 01:08:00,59.05545891697825,10.572223597690478,142.92977597300234,46.5807891673222
2024-07-09 01:09:00,59.32269727254402,10.557000342835561,140.53336969746977,45.91133258024967
2024-07-09 01:10:00,59.58075085771317,10.538561364700348,138.0552284500642,45.749766261481085
2024-07-09 01:11:00,59.8295589045983,10.516927624451359,135.49855874611626,46.49844058610347
2024-07-09 01:12:00,60.069063437069126,10.49212226134158,132.86666251830786,45.99469344742443
2024-07-09 01:13:00,60.29920928807337,10.464170576693704,130.1629330902153,45.86601021309788
2024-07-09 01:14:00,60.519944116102586,10.433100016401845,127.39085103851144,44.33066441306816
2024-07-09 01:15:00,60.73121842079761,10.39894015196366,124.55397994886854,43.63082941879908
2024-07-09 01:16:00,60.932985557689236,10.361722660055953,121.65596207073249,43.87348370093935
2024-07-09 01:17:00,61.12520175206934,16.0,118.70051387626225,44.6653127792371
2024-07-09 01:18:00,61.30782611198834,16.0,115.69142152884645,43.977143553324915
2024-07-09 01:19:00,61.48082064037515,15.471949114486499,112.63253626671599,43.9722348658094
2024-07-09 01:20:00,100.0,14.924218980505307,109.52776970727946,47.219593714410244
2024-07-09 01:21:00,97.99127947664519,14.421072254760215,106.38108907790074,45.99699448901921
2024-07-09 01:22:00,94.69091904174154,13.958037092077292,103.19651237892998,46.39899477825394
2024-07-09 01:23:00,91.70857124975674,13.53107329038059,99.97810348488112,45.53720848977426
2024-07-09 01:24:00,89.01302173638982,13.136531365900668,96.7299671897247,45.55262824123842
2024-07-09 01:25:00,86.57602730169671,12.771115518599252,93.45624420233183,44.36026657848204
2024-07-09 01:26:00,84.37203345293989,12.431850117506187,90.16110609816772,44.0878239900362
2024-07-09 01:27:00,82.37791882645028,9.761620947409657,86.84875023338422,42.4891935146083
2024-07-09 01:28:00,80.5727639305386,9.69091494253923,83.52339462750925,42.552211436398174
2024-07-09 01:29:00,78.93764189491499,9.617742832916278,80.18927282096631,42.27875528707505
2024-07-09 01:30:00,62.74025148547635,9.542162846790697,76.85062871369088,40.19148699908313
2024-07-09 01:31:00,62.79579066955683,9.46423484824048,77.00166106138079,39.812894524795325
2024-07-09 01:32:00,62.84147339195017,9.384020295990341,77.15241731834776,40.11301600625398
2024-07-09 01:33:00,62.87730295791037,15.701582201137684,77.30289461441001,40.899551418584814
2024-07-09 01:34:00,62.90328564219307,15.0079445592451,77.45309008469673,41.13712631438958
2024-07-09 01:35:00,62.919430686816916,14.370171748517153,77.60300086970264,40.208702585434544
2024-07-09 01:36:00,100.0,13.782815752594267,197.7526241153425,55.59513392112848
2024-07-09 01:37:00,99.11575636316284,13.240954789707722,186.48244713732055,54.46825996628629
2024-07-09 01:38:00,95.65820696269311,12.740143318201703,176.29868696896676,53.54240448227044
2024-07-09 01:39:00,92.51865178937453,12.276366794250608,167.09792663945973,52.19149007101025
2024-07-09 01:40:00,89.66592386392674,11.846000729487118,158.78659033955296,51.34351020785549
2024-07-09 01:41:00,87.07182735735246,11.445773639300715,151.2800069118207,50.39514916315291
2024-07-09 01:42:00,84.71085511936727,11.072733511514544,144.50156246159423,48.08591268365273
2024-07-09 01:43:00,82.55993308585016,8.36978903689307,138.38193360763478,47.69062899460963
2024-07-09 01:44:00,80.59818900735691,8.267449327131073,132.85839369865698,47.27852009310509
2024-07-09 01:45:00,78.80674318415917,8.163746546009435,127.87418505208444,47.0420569064196
2024-07-09 01:46:00,62.453341466673336,8.058759597146867,79.23241799161784,39.94776163133268
2024-07-09 01:47:00,100.0,7.952568247434407,79.37869153890381,44.41585195119618
2024-07-09 01:48:00,98.4371627389765,7.845253072218388,79.524643740233,43.85639580266928
2024-07-09 01:49:00,94.87393326905176,7.7368953999297005,79.67027181688587,43.41849809787147
2024-07-09 01:50:00,91.62912189094328,7.6275772561972,79.81557299631376,42.852115107988624
2024-07-09 01:51:00,88.6715932942127,7.517381307483681,79.96054451219167,42.60264650440303
2024-07-09 01:52:00,85.9731831764309,7.406390804282917,80.10518360447091,42.513867041567
2024-07-09 01:53:00,83.50841576201181,7.29468952391684,80.24948751943163,42.007569378572065
2024-07-09 01:54:00,81.25424820011374,7.182361712971934,80.39345350973531,42.439287138580625
2024-07-09 01:55:00,79.18983928365247,7.069492029414411,80.53707883447703,42.11942991339885
2024-07-09 01:56:00,77.29634017489236,6.956165484423747,80.68036075923763,42.09228413250398
2024-07-09 01:57:00,60.84152739648209,6.842467383984521,80.8232965561358,39.33078016081752
2024-07-09 01:58:00,60.640676373037664,6.728483270276531,80.96588350388001,39.29713368095089
2024-07-09 01:59:00,60.431078183588795,6.614298862903417,81.10811888782031,40.059301776857836
2024-07-09 02:00:00,60.21281292110204,6.500000000000003,81.25,39.7559731394798
2024-07-09 02:01:00,59.985963278150486,6.511321931136579,81.39152413920723,39.918301288912886
2024-07-09 02:02:00,59.75061452141619,6.522615088882112,81.5326886110264,39.22188178343208
2024-07-09 02:03:00,59.50685446540935,6.533879258231156,81.67349072788944,39.04243889905931
2024-07-09 02:04:00,59.25477344541214,6.545114224730163,81.81392780912704,39.87767158357383
2024-07-09 02:05:00,58.99446428965557,6.556319774481564,81.95399718101956,39.37053570937976
2024-07-09 02:06:00,58.726022290737546,6.567495694147846,82.09369617684808,40.09577438234626
2024-07-09 02:07:00,58.44954517629141,6.578641770955608,82.2330221369451,39.41843523713861
2024-07-09 02:08:00,58.16513307891318,6.589757792699615,82.3719724087452,39.268949939141436
2024-07-09 02:09:00,57.87288850535724,6.600843547746835,82.51054434683545,38.565101521400706
2024-07-09 02:10:00,57.572916305009656,6.6118988250404716,82.64873531300589,40.30712831446284
2024-07-09 02:11:00,57.265323637648606,6.622923414103981,82.78654267629977,40.0162541972442
2024-07-09 02:12:00,56.950219940502016,6.6339171050450805,82.92396381306351,38.90296135969386
2024-07-09 02:13:00,56.62771689461216,6.644879688559742,83.06099610699677,38.63463109193548
2024-07-09 02:14:00,56.297928390517725,6.6558109559361744,83.19763694920218,39.31659929870333
2024-07-09 02:15:00,55.96097049326356,6.6667106990588065,83.33388373823507,40.06981701290729
2024-07-09 02:16:00,55.61696140674911,6.6775787104122415,83.46973388015302,39.31288537790074
2024-07-09 02:17:00,55.26602143742598,6.688414783085205,83.60518478856508,39.45240379265887
2024-07-09 02:18:00,54.90827295735596,6.699218710774499,83.74023388468123,40.03006567793821
2024-07-09 02:19:00,54.54384036664078,6.7099902877889095,83.87487859736137,39.01873686976781
2024-07-09 02:20:00,54.17285005523495,6.720729309053138,84.00911636316422,39.14921140477656
2024-07-09 02:21:00,53.79543036415331,6.7314355701117,84.14294462639626,39.57677393473679
2024-07-09 02:22:00,53.411711546085165,6.742108867132819,84.27636083916025,39.30292214151868
2024-07-09 02:23:00,53.02182572542705,6.7527489969123025,84.40936246140379,38.97979724474986
2024-07-09 02:24:00,52.625906857746244,6.763355756877419,84.54194696096775,39.74674569622365
2024-07-09 02:25:00,52.22409068868721,6.773928945090747,84.67411181363434,39.626131866233756
2024-07-09 02:26:00,51.816514712334026,6.7844683602540234,84.80585450317528,39.75677245293554
2024-07-09 02:27:00,51.40331812904074,6.794973801711977,84.93717252139972,39.23689534482962
2024-07-09 02:28:00,50.984641802743276,6.805445069456145,85.06806336820182,38.40537135850259
2024-07-09 02:29:00,50.56062821776516,6.815881964128683,85.19852455160853,39.262880802661876
2024-07-09 02:30:00,50.13142143513081,6.826284287026162,85.32855358782703,38.642727163143725
2024-07-09 02:31:00,49.69716704839953,6.836651840103348,85.45814800129185,38.1857345161082
2024-07-09 02:32:00,49.25801213903338,6.8469844259769745,85.58730532471219,39.03187341881098
2024-07-09 02:33:00,48.81410523131301,6.857281847929502,85.71602309911877,39.18962239179412
2024-07-09 02:34:00,48.365596246814775,6.867543909912859,85.84429887391073,39.90688273693839
2024-07-09 02:35:00,47.912636458463275,6.877770416552178,85.97213020690222,38.47345142941392
2024-07-09 02:36:00,47.45537844417317,6.887961173149511,86.0995146643689,39.38281193046139
2024-07-09 02:37:00,46.99397604009451,6.898115985687548,86.22644982109435,38.212395504381654
2024-07-09 02:38:00,46.52858429347565,6.908234660833292,86.35293326041615,39.61403105846557
2024-07-09 02:39:00,46.05935941515838,6.918317005941755,86.47896257427193,38.595340984448235
2024-07-09 02:40:00,45.58645873171949,6.928362829059617,86.60453536324522,38.74452007381455
2024-07-09 02:41:00,45.110040637273485,6.938371938928892,86.72964923661115,38.716796606349824
2024-07-09 02:42:00,44.630264544951075,6.948344144990551,86.85430181238189,39.22277049752862
2024-07-09 02:43:00,44.14729083806842,6.958279257388167,86.97849071735209,38.08316937655326
2024-07-09 02:44:00,43.6612808210016,6.968177086971522,87.10221358714402,38.68446455732804
2024-07-09 02:45:00,43.172396669781705,6.978037445300206,200.0,49.69438622388959
2024-07-09 02:46:00,42.680801382425436,6.987860144647213,195.9287419724053,50.65876427507419
2024-07-09 02:47:00,42.18665872901619,6.997644998002503,185.7182528443891,47.94776647952742
2024-07-09 02:48:00,41.69013320155117,7.007391819076575,176.49058422026332,46.227778880040994
2024-07-09 02:49:00,41.19138996356946,7.017100422304004,168.15216080307675,47.483362812412
2024-07-09 02:50:00,40.69059479957668,7.026770622846981,160.61831195110327,46.07923728990952
2024-07-09 02:51:00,40.187914064281514,7.036402236598825,153.81242428876848,44.70998661617368
2024-07-09 02:52:00,39.68351463165958,7.045995080187495,147.66517495731284,44.42336328289876
2024-07-09 02:53:00,39.17756384386011,7.0555489709790775,142.11383783130506,43.43419808593189
2024-07-09 02:54:00,38.670229459971225,7.065063727081261,137.10165575738768,42.30519602674233
2024-07-09 02:55:00,38.16167960465911,7.074539167346808,88.4317395918351,38.284658544440305
2024-07-09 02:56:00,37.65208271669698,7.083975111376992,88.5496888922124,38.2428570412896
2024-07-09 02:57:00,37.141607497399406,7.09337137952504,88.667142244063,38.459885617792004
2024-07-09 02:58:00,36.63042285897778,7.102727792899553,88.7840974112444,37.7652270594272
2024-07-09 02:59:00,36.1186978728326,7.112044173367906,88.90055216709882,37.825765854476145
2024-07-09 03:00:00,35.60660171779822,7.121320343559642,89.01650429449553,37.98615939278529
2024-07-09 03:01:00,35.652780634349284,7.130556126869856,92.62190125612324,38.05010027842404
2024-07-09 03:02:00,35.69875673731272,7.1397513474625445,96.22253921769433,39.47448627419932
2024-07-09 03:03:00,35.74452915136981,7.1489058302739625,99.81416920518983,39.69532171988372
2024-07-09 03:04:00,35.790097005079765,7.158019401015953,103.39255260870587,39.37612445261211
2024-07-09 03:05:00,35.835459430896336,7.167091886179266,106.95346634393383,40.26289358055031
2024-07-09 03:06:00,35.880615565184314,7.176123113036862,110.49270799473663,39.7358011998031
2024-07-09 03:07:00,35.925564548236004,7.185112909647201,114.00610093055684,40.48100184755076
2024-07-09 03:08:00,35.970305524287554,7.194061104857512,117.48949939241882,41.79717561191422
2024-07-09 03:09:00,36.01483764153528,7.202967528307057,120.93879354133293,41.73859697653515
2024-07-09 03:10:00,36.05916005215186,7.211832010430372,124.34991446294654,41.90663174564363
2024-07-09 03:11:00,36.10327191230248,7.220654382460496,127.71883912234739,41.92500272465402
2024-07-09 03:12:00,36.14717238216091,7.229434476432182,131.04159526298224,42.420851296750264
2024-07-09 03:13:00,36.190860625925495,7.238172125185098,134.31426624372145,42.04013585005146
2024-07-09 03:14:00,36.23433581183503,7.246867162367006,137.53299580817662,42.93972621471631
2024-07-09 03:15:00,36.277597112184665,7.255519422436932,140.6939927804616,43.61072646235842
2024-07-09 03:16:00,36.32064370334158,7.264128740668316,143.79353568167443,43.72462012042752
2024-07-09 03:17:00,36.36347476576074,7.272694953152149,146.82797726147646,44.03320730571034
2024-07-09 03:18:00,36.40608948400046,7.281217896800094,149.79374893924853,44.020907265629546
2024-07-09 03:19:00,36.44848704673793,7.289697409347586,152.68736514941068,44.18868116717068
2024-07-09 03:20:00,36.49066664678467,7.298133329356934,155.5054275856156,44.42981014177259
2024-07-09 03:21:00,36.5326274811019,7.306525496220379,158.24462933864058,45.082438163663504
2024-07-09 03:22:00,36.5743687508158,7.31487375016316,160.90175892293922,45.84622193403486
2024-07-09 03:23:00,36.615889661232785,7.323177932246557,163.47370418694703,45.312010330171546
2024-07-09 03:24:00,36.65718942185457,7.331437884370913,165.95745610237577,46.014988921727586
2024-07-09 03:25:00,36.69826724639323,7.339653449278645,168.35011242788084,46.24654299264247
2024-07-09 03:26:00,36.73912235278621,7.347824470557242,170.64888124263769,46.93864776457067
2024-07-09 03:27:00,36.77975396321117,7.3559507926422345,172.85108434552262,46.705369865031024
2024-07-09 03:28:00,36.82016130410083,7.364032260820166,174.95416051575626,46.169910718951996
2024-07-09 03:29:00,36.86034360615765,7.37206872123153,176.9556686310367,48.18124671858268
2024-07-09 03:30:00,36.900300104368526,7.380060020873706,178.85329063936518,47.79921043957981
2024-07-09 03:31:00,36.94003003801933,7.388006007603866,180.644834380941,47.73888250313058
2024-07-09 03:32:00,36.97953265070939,7.395906530141879,182.32823625669016,47.38261914159641
2024-07-09 03:33:00,37.018807190365905,7.403761438073182,183.90156374017485,47.67294825038638
2024-07-09 03:34:00,37.05785290925826,7.4115705818516515,185.36301772982438,47.2720502031562
2024-07-09 03:35:00,37.09666906401224,7.4193338128024475,186.7109347386214,47.95582713093273
2024-07-09 03:36:00,37.135254915624216,7.427050983124842,187.94378891857588,48.33845773154537
2024-07-09 03:37:00,37.17360972947518,7.434721945895037,189.06019391751983,48.35424751406478
2024-07-09 03:38:00,37.211732775344785,7.442346555068958,190.0589045659616,49.34757680345084
2024-07-09 03:39:00,37.249623327425184,7.449924665485037,190.93881839194353,48.899330006239595
2024-07-09 03:40:00,37.28728066433488,7.457456132866976,191.698976962058,49.13117272020015
2024-07-09 03:41:00,37.32470406913246,7.464940813826491,192.33856704698817,48.98290404105295
2024-07-09 03:42:00,37.36189282933023,7.472378565866047,192.85692161015294,48.850438780415004
2024-07-09 03:43:00,37.39884623690783,7.479769247381565,193.25352061825197,49.040620354695115
2024-07-09 03:44:00,37.43556358832562,7.487112717665125,193.52799167272363,47.853004260205864
2024-07-09 03:45:00,37.47204418453818,7.4944088369076365,200.0,49.36646069107264
2024-07-09 03:46:00,37.50828733100752,7.501657466201504,200.0,48.80210985337115
2024-07-09 03:47:00,37.54429233771639,7.508858467543279,200.0,48.91534104520218
2024-07-09 03:48:00,37.580058519181364,7.516011703836272,200.0,50.10641841501435
2024-07-09 03:49:00,37.615585194465886,7.523117038893178,200.0,48.975599229048456
2024-07-09 03:50:00,37.65087168719329,7.530174337438657,200.0,48.8562762364282
2024-07-09 03:51:00,37.6859173255596,7.53718346511192,200.0,49.71709987363124
2024-07-09 03:52:00,37.72072144234639,7.544144288469278,200.0,49.49214697948463
2024-07-09 03:53:00,37.75528337493344,7.551056674986689,200.0,49.75376623097431
2024-07-09 03:54:00,37.78960246531138,7.5579204930622765,200.0,50.41270497289205
2024-07-09 03:55:00,37.823678060094196,7.56473561201884,188.52845722882637,48.678066437902466
2024-07-09 03:56:00,37.857509510531685,7.571501902106336,187.362159233008,47.50381210998893
2024-07-09 03:57:00,37.89109617252179,7.578219234504358,186.08228619556456,48.621608736881925
2024-07-09 03:58:00,37.924437406622886,7.584887481324577,184.6904981464739,47.910020278608
2024-07-09 03:59:00,37.95753257806594,7.591506515613187,183.18859073105756,47.95773559566366
2024-07-09 04:00:00,37.99038105676658,7.598076211353316,181.57849302036038,46.889989748318435
2024-07-09 04:01:00,38.02298221733714,7.730245795345218,179.8622651589854,47.81317505443053
2024-07-09 04:02:00,38.0553354390985,7.86227967778583,178.0420958532504,46.74523372527057
2024-07-09 04:03:00,38.087440106091954,7.994091680712047,176.12029970272465,47.487307821020515
2024-07-09 04:04:00,38.11929560709093,8.12559574510292,174.09931437839958,46.672988170734186
2024-07-09 04:05:00,38.150901335612616,8.25670598977877,171.98169765092942,47.200012676960654
2024-07-09 04:06:00,38.182256689929474,8.387336770179003,169.77012427256312,45.98644421056458
2024-07-09 04:07:00,38.21336107308078,8.517402736978465,167.4673827165671,45.63943053931429
2024-07-09 04:08:00,38.244213892883906,8.646818894502022,165.07637177810955,45.92604634919603
2024-07-09 04:09:00,38.274814561945625,8.775500658897467,162.60009704074994,46.09820107705706
2024-07-09 04:10:00,38.30516249767332,8.903363916026763,160.04166721283735,45.15244046138051
2024-07-09 04:11:00,78.33525712228604,9.030325079036041,157.40429033828093,49.57890262098669
2024-07-09 04:12:00,74.5585945842639,9.15630114556485,154.69126988631115,49.277819656359185
2024-07-09 04:13:00,71.14391427428633,9.281209754555512,151.9060007249924,47.571309459167054
2024-07-09 04:14:00,68.05674425129908,9.404969242623517,149.05196498339637,47.75405484599069
2024-07-09 04:15:00,65.2658929644159,9.527498699950497,146.1327278074758,47.362503930636066
2024-07-09 04:16:00,62.743137082992845,9.64871802566134,143.15193301480787,46.45793937100558
2024-07-09 04:17:00,60.46293903359987,9.76854798264758,140.11329865350484,45.9932366863323
2024-07-09 04:18:00,58.40219141690429,9.886910251799405,137.02061247069986,44.82652364639656
2024-07-09 04:19:00,78.56682718181551,10.003727485609224,133.87772729613013,47.463556171876654
2024-07-09 04:20:00,74.78811352698813,10.118923361109946,130.68855634644123,46.59016585948731
2024-07-09 04:21:00,71.3713777304955,10.232422632111795,127.45706845593534,45.98142013070185
2024-07-09 04:22:00,68.28214789041687,10.344151180701761,124.1872832395702,46.31369555636127
2024-07-09 04:23:00,65.4892324950819,10.454036067970465,120.88326619410753,44.57932068761965
2024-07-09 04:24:00,62.96440825314434,10.562005583931672,117.54912374337343,44.26888078455566
2024-07-09 04:25:00,60.682137630552766,10.6679892966002,114.18899823367232,44.19796858801091
2024-07-09 04:26:00,58.61931326743324,10.771918100194592,110.80706288544876,42.99568244778759
2024-07-09 04:27:00,56.75502671692233,10.873724262431573,107.40751670734912,42.14533807970221
2024-07-09 04:28:00,55.070359191410574,10.973341470879838,103.99457937887917,42.203017213810654
2024-07-09 04:29:00,38.83301457505678,11.070704878341374,100.57248610789205,39.70511689877414
2024-07-09 04:30:00,38.8581929876693,11.165751147229287,97.1454824691733,40.31661277155237
2024-07-09 04:31:00,38.8831075602635,11.258418492911677,97.20776890065873,39.992289119911135
2024-07-09 04:32:00,38.90775781850181,11.348646725991856,97.26939454625453,39.32204924118726
2024-07-09 04:33:00,38.932143293078866,11.436377293495921,97.33035823269717,39.14629890180784
2024-07-09 04:34:00,38.95626351973037,11.521553318939535,97.39065879932592,39.86502191374982
2024-07-09 04:35:00,38.98011803924197,11.604119641246323,97.45029509810495,39.93120244976185
2024-07-09 04:36:00,39.003706397458025,11.684022852491353,97.50926599364506,39.19732461714542
2024-07-09 04:37:00,39.027028145290174,11.76121133444371,97.56757036322544,40.228453008275714
2024-07-09 04:38:00,39.05008283872596,11.835635293883229,97.6252070968149,40.18371780459368
2024-07-09 04:39:00,39.072870038837266,11.907246796667094,97.68217509709316,40.0370106002474
2024-07-09 04:40:00,39.09538931178862,11.975999800523029,97.73847327947156,40.259890200633066
2024-07-09 04:41:00,39.11764022884556,12.041850186546544,200.0,49.6210922525795
2024-07-09 04:42:00,39.139622366382675,12.1047557893807,200.0,49.65872017052128
2024-07-09 04:43:00,39.16133530589177,12.164676426057683,196.15102863408723,49.61783947790812
2024-07-09 04:44:00,39.182778633989756,12.221573923482435,186.85513306678052,48.50872726770936
2024-07-09 04:45:00,39.203951942426585,12.275412144539494,178.44828538034318,48.243845072744094
2024-07-09 04:46:00,39.22485482809299,12.326157012805167,170.8458162357485,47.64244101642077
2024-07-09 04:47:00,39.24548689302816,12.373776535848087,163.97111356385358,46.20729409144114
2024-07-09 04:48:00,39.265847744427305,12.418240827102197,157.7548558160374,45.509992433117716
2024-07-09 04:49:00,39.28593699464918,12.459522126297161,152.13431818068955,45.81537668768397
2024-07-09 04:50:00,39.3057542612234,12.497594818432207,147.0527448219304,44.39461460023711
2024-07-09 04:51:00,39.325299166857796,12.532435451280406,164.17064424842766,46.460059445903454
2024-07-09 04:52:00,39.34457133944554,12.564022751411372,157.95166480358296,45.48108563625462
2024-07-09 04:53:00,39.36357041207222,12.592337638721425,152.32840172424713,45.13250167499782
2024-07-09 04:54:00,39.382296023022896,12.61736323946124,147.2440992264291,44.17118564136092
2024-07-09 04:55:00,39.40074781578893,12.639084897752076,98.50186953947232,40.69525780510986
2024-07-09 04:56:00,39.41892543907478,12.657490185582668,98.54731359768695,40.568527345929674
2024-07-09 04:57:00,39.436828546804705,12.672568911279956,98.59207136701177,39.66662845358403
2024-07-09 04:58:00,39.45445679812934,12.684313126447822,98.63614199532336,40.309021070054676
2024-07-09 04:59:00,39.47180985743219,12.692717131369115,98.67952464358048,39.36654614618288
2024-07-09 05:00:00,39.48888739433602,12.697777478867206,98.72221848584006,40.40176739774347
2024-07-09 05:01:00,39.50568908370914,12.699492976624505,98.76422270927287,39.65492792787094
2024-07-09 05:02:00,39.52221460567162,12.697864687956278,98.80553651417904,40.71134973645955
2024-07-09 05:03:00,79.53846364560131,12.692895931039278,98.84615911400329,44.36323259779005
2024-07-09 05:04:00,75.74793261557832,12.684592276595701,98.88608973534987,43.54908666941898
2024-07-09 05:05:00,72.31936117031819,12.672961544034074,98.9253276179973,43.18766669646985
2024-07-09 05:06:00,69.21827763323387,12.65801379604969,98.96387201491287,43.156259180040166
2024-07-09 05:07:00,66.4134907183323,12.639761331688327,99.00172219226683,42.343536885632425
2024-07-09 05:08:00,63.87677736028387,12.618218677877973,99.03887742944633,43.115842068222236
2024-07-09 05:09:00,61.58260025138874,12.593402579434386,99.07533701906922,42.478125261068165
2024-07-09 05:10:00,59.50785225845537,12.565331987547328,99.1111002669975,42.60060981648091
2024-07-09 05:11:00,57.631625161629046,12.534028046755363,99.14616649235046,40.706372032945694
